gene,in_degree,out_degree,total_degree
RNF126P1,3,0,3
RNF13,3,0,3
RNF130,3,0,3
RNF138P1,3,0,3
RNF139,3,0,3
RNF14,3,0,3
RNF141,3,0,3
RNF144A,3,0,3
RNF145,3,0,3
RNF149,3,0,3
RNF157,3,0,3
RNF165,3,0,3
RNF166,3,0,3
RNF167,3,0,3
RNF168,3,0,3
RNF17,3,0,3
RNF180,3,0,3
RNF185,3,0,3
RNF187,3,0,3
RNF19A,3,0,3
RNF19B,3,0,3
RNF2,3,0,3
RNF20,3,0,3
RNF207,3,0,3
RNF208,3,0,3
RNF212,3,0,3
RNF213,3,46,49
RNF214,3,0,3
RNF215,3,0,3
RNF216P1,3,0,3
RNF217,3,0,3
RNF24,3,0,3
RNF25,3,0,3
RNF31,3,0,3
RNF32,3,0,3
RNF38,3,0,3
RNF39,3,0,3
RNF4,3,0,3
RNF40,3,0,3
RNF5,3,0,3
RNF5P1,3,98,101
RNF6,3,0,3
RNF7,3,0,3
RNF8,3,0,3
RNFT1,3,0,3
RNFT2,3,0,3
RNGTT,3,0,3
RNH1,3,0,3
RNMT,3,0,3
RNPEP,3,0,3
RNPEPL1,3,0,3
RNU6ATAC,3,0,3
ROCK1,3,0,3
ROCK2,3,0,3
ROGDI,3,0,3
ROM1,3,0,3
ROMO1,3,0,3
ROPN1,3,0,3
ROPN1L,3,0,3
ROR2,3,0,3
RP9,3,0,3
RPA1,3,0,3
RPAIN,3,0,3
RPAP1,3,0,3
RPAP2,3,0,3
RPE,3,0,3
RPF2,3,0,3
RPGR,3,0,3
RPGRIP1L,3,0,3
RPH3A,3,0,3
RPL10,3,0,3
RPL10A,3,0,3
RPL12,3,38,41
RPL13,3,0,3
RPL13A,3,0,3
RPL13AP3,3,0,3
RPL18,3,74,77
RPL18A,3,0,3
RPL19,3,0,3
RPL21,3,0,3
RPL22,3,151,154
RPL23AP7,3,0,3
RPL23AP82,3,0,3
RPL24,3,0,3
RPL26,3,78,81
RPL27,3,0,3
RPL29,3,0,3
RPL3,3,0,3
RPL30,3,148,151
RPL34,3,0,3
RPL35A,3,0,3
RPL36AL,3,0,3
RPL37A,3,0,3
RPL39,3,0,3
RPL39L,3,0,3
RPL3L,3,0,3
RPL6,3,0,3
RPL7L1,3,0,3
RPL8,3,0,3
RPLP0,3,128,131
RPP14,3,0,3
RPP25,3,0,3
RPP25L,3,0,3
RPP38,3,0,3
RPRM,3,0,3
RPRML,3,0,3
RPS12,3,0,3
RPS13,3,0,3
RPS14,3,0,3
RPS15,3,0,3
RPS15A,3,0,3
RPS16,3,25,28
RPS19,3,0,3
RPS19BP1,3,0,3
RPS2,3,0,3
RPS21,3,0,3
RPS24,3,0,3
RPS27A,3,270,273
RPS27L,3,0,3
RPS5,3,46,49
RPS6,3,0,3
RPS6KA1,3,0,3
RPS6KA2,3,0,3
RPS6KA4,3,0,3
RPS6KB1,3,0,3
RPS6KB2,3,0,3
RPS6KL1,3,0,3
RPS9,3,0,3
RPSA,3,0,3
RPUSD4,3,0,3
RRAGA,3,0,3
RRAGB,3,0,3
RRAGC,3,0,3
RRAS,3,0,3
RRAS2,3,0,3
RRBP1,3,0,3
RREB1,3,0,3
RRM1,3,0,3
RRM2,3,0,3
RRM2B,3,0,3
RRP1,3,0,3
RRP1B,3,0,3
RRP36,3,0,3
RRP8,3,0,3
RRP9,3,0,3
RRS1,3,0,3
RSAD1,3,0,3
RSBN1,3,0,3
RSBN1L,3,0,3
RSF1,3,0,3
RSL1D1,3,0,3
RSPH1,3,0,3
RSPH14,3,0,3
RSPH6A,3,0,3
RSPO2,3,0,3
RSPO4,3,0,3
RSPRY1,3,0,3
RTBDN,3,0,3
RTCA,3,0,3
RTF1,3,0,3
RTN1,3,0,3
RTN2,3,0,3
RTN4IP1,3,0,3
RTN4RL1,3,0,3
RTP5,3,0,3
RTTN,3,0,3
RUFY1,3,0,3
RUFY2,3,0,3
RUFY3,3,0,3
RUNDC1,3,0,3
RUNDC3B,3,0,3
RUNX2,3,0,3
RUNX3,3,0,3
RUSC1,3,0,3
RUSC2,3,0,3
RUVBL1,3,0,3
RUVBL2,3,0,3
RWDD1,3,0,3
RWDD2A,3,0,3
RWDD2B,3,0,3
RWDD4,3,0,3
RXFP3,3,0,3
RXRA,3,0,3
RXRB,3,0,3
RYBP,3,0,3
RYK,3,0,3
RYR2,3,3,6
S100A10,3,0,3
S100A11,3,0,3
S100A13,3,0,3
S100A6,3,0,3
S100PBP,3,0,3
S1PR2,3,0,3
S1PR5,3,0,3
SAE1,3,0,3
SAFB2,3,0,3
SAG,3,0,3
SAGE1,3,0,3
SALL1,3,0,3
SALL3,3,0,3
SAMD1,3,0,3
SAMD10,3,18,21
SAMD11,3,0,3
SAMD4A,3,0,3
SAMD4B,3,0,3
SAMM50,3,0,3
SAP130,3,0,3
SAP25,3,0,3
SAP30,3,0,3
SAP30BP,3,0,3
SAP30L,3,0,3
SAR1B,3,0,3
SARM1,3,0,3
SART1,3,0,3
SASH1,3,0,3
SASH3,3,0,3
SAT1,3,0,3
SATB2,3,0,3
SAXO1,3,2,5
SAXO2,3,0,3
SBDS,3,0,3
SBDSP1,3,0,3
SBF1,3,0,3
SBF2,3,0,3
SBK3,3,0,3
SBNO2,3,0,3
SBSPON,3,0,3
SCAF1,3,2,5
SCAF11,3,0,3
SCAF8,3,0,3
SCAMP1,3,0,3
SCAMP4,3,0,3
SCAND2P,3,0,3
SCAP,3,0,3
SCARA3,3,0,3
SCARB2,3,0,3
SCARF1,3,0,3
SCARF2,3,0,3
SCD,3,0,3
SCD5,3,0,3
SCFD2,3,0,3
SCGB1B2P,3,0,3
SCGB3A1,3,0,3
SCLT1,3,0,3
SCLY,3,0,3
SCMH1,3,0,3
SCML2,3,0,3
SCN11A,3,0,3
SCN4A,3,0,3
SCN5A,3,0,3
SCNN1B,3,0,3
SCNN1G,3,0,3
SCO1,3,46,49
SCO2,3,0,3
SCP2,3,0,3
SCPEP1,3,0,3
SCRN1,3,0,3
SCRN2,3,0,3
SCRT1,3,0,3
SCT,3,0,3
SCTR,3,4,7
SCUBE1,3,0,3
SCUBE3,3,0,3
SCYL2,3,0,3
SDC1,3,0,3
SDCBP,3,0,3
SDCBP2,3,0,3
SDE2,3,0,3
SDF2,3,0,3
SDF2L1,3,0,3
SDHA,3,33,36
SDHAF1,3,0,3
SDHAP1,3,0,3
SDHB,3,0,3
SDHC,3,0,3
SDHD,3,0,3
SDK1,3,0,3
SDR39U1,3,0,3
SDR42E1,3,0,3
SDSL,3,0,3
SEC14L1,3,0,3
SEC14L4,3,0,3
SEC16A,3,0,3
SEC22A,3,0,3
SEC22C,3,0,3
SEC23A,3,0,3
SEC23B,3,121,124
SEC23IP,3,46,49
SEC24B,3,0,3
SEC31B,3,0,3
SEC61A1,3,0,3
SEC61G,3,0,3
SEC62,3,0,3
SEC63,3,11,14
SECISBP2L,3,0,3
SECTM1,3,0,3
SEH1L,3,0,3
SEL1L,3,0,3
SEMA3B,3,0,3
SEMA3F,3,0,3
SEMA6A,3,0,3
SEMA6C,3,0,3
SEMA7A,3,0,3
SENP2,3,0,3
SENP3,3,0,3
SENP5,3,0,3
SEPHS2,3,0,3
SEPSECS,3,0,3
SEPT5,3,0,3
SEPT7,3,0,3
SERAC1,3,0,3
SERBP1,3,0,3
SERF2,3,0,3
SERHL2,3,0,3
SERINC1,3,0,3
SERINC4,3,0,3
SERINC5,3,0,3
SERP1,3,0,3
SERPINA12,3,9,12
SERPINB6,3,0,3
SERPING1,3,0,3
SERPINI1,3,0,3
SERTAD2,3,0,3
SERTAD3,3,0,3
SESN1,3,0,3
SESN2,3,0,3
SESN3,3,0,3
SESTD1,3,0,3
SET,3,0,3
SETBP1,3,0,3
SETD3,3,0,3
SETD4,3,0,3
SETD5,3,0,3
SETD7,3,0,3
SETD9,3,0,3
SETMAR,3,0,3
SETX,3,0,3
SF1,3,0,3
SF3A1,3,0,3
SF3A2,3,0,3
SF3A3,3,0,3
SF3B5,3,60,63
SFMBT1,3,0,3
SFMBT2,3,0,3
SFN,3,0,3
SFRP1,3,0,3
SFRP4,3,0,3
SFSWAP,3,0,3
SFT2D1,3,135,138
SFT2D2,3,0,3
SFXN2,3,0,3
SFXN4,3,0,3
SFXN5,3,0,3
SGK1,3,0,3
SGK3,3,0,3
SGMS1,3,0,3
SGMS2,3,0,3
SGPP1,3,0,3
SGPP2,3,0,3
SGTA,3,0,3
SGTB,3,0,3
SH2B1,3,0,3
SH2B3,3,0,3
SH2D4A,3,0,3
SH3BGR,3,0,3
SH3BGRL2,3,0,3
SH3BP2,3,0,3
SH3BP4,3,0,3
SH3BP5L,3,99,102
SH3D21,3,0,3
SH3GL1,3,47,50
SH3GL1P1,3,0,3
SH3GLB1,3,0,3
SH3GLB2,3,0,3
SH3PXD2A,3,0,3
SH3RF1,3,0,3
SH3RF3,3,0,3
SH3TC1,3,0,3
SHANK1,3,0,3
SHANK2,3,0,3
SHB,3,0,3
SHBG,3,0,3
SHC2,3,0,3
SHCBP1,3,0,3
SHE,3,0,3
SHF,3,0,3
SHH,3,0,3
SHISA2,3,0,3
SHISA4,3,0,3
SHISA5,3,0,3
SHISA6,3,0,3
SHISA7,3,0,3
SHISA8,3,0,3
SHISA9,3,0,3
SHKBP1,3,0,3
SHMT1,3,0,3
SHOX,3,0,3
SHPK,3,0,3
SHPRH,3,0,3
SHQ1,3,0,3
SHROOM1,3,0,3
SHROOM2,3,0,3
SHROOM4,3,0,3
SIAE,3,0,3
SIAH1,3,0,3
SIAH2,3,0,3
SIDT2,3,0,3
SIGIRR,3,0,3
SIGMAR1,3,0,3
SIK1,3,0,3
SIK2,3,0,3
SIL1,3,0,3
SIM2,3,0,3
SIN3A,3,0,3
SIN3B,3,0,3
SIPA1,3,0,3
SIPA1L3,3,0,3
SIRPA,3,0,3
SIRT2,3,0,3
SIRT3,3,14,17
SIRT4,3,0,3
SIRT5,3,0,3
SIRT6,3,0,3
SIRT7,3,0,3
SIX1,3,13,16
SIX2,3,0,3
SKA1,3,0,3
SKA2,3,0,3
SKA3,3,0,3
SKAP1,3,0,3
SKAP2,3,0,3
SKI,3,0,3
SKIDA1,3,0,3
SKIL,3,0,3
SKOR1,3,0,3
SKP1,3,0,3
SKP2,3,0,3
SLAIN1,3,0,3
SLC10A3,3,0,3
SLC10A6,3,0,3
SLC10A7,3,0,3
SLC11A2,3,0,3
SLC12A2,3,0,3
SLC12A4,3,0,3
SLC12A7,3,0,3
SLC12A8,3,0,3
SLC12A9,3,0,3
SLC13A3,3,0,3
SLC15A4,3,0,3
SLC16A1,3,0,3
SLC16A11,3,0,3
SLC16A12,3,0,3
SLC16A13,3,0,3
SLC16A2,3,0,3
SLC16A3,3,0,3
SLC16A5,3,0,3
SLC16A6,3,0,3
SLC16A9,3,0,3
SLC18A3,3,0,3
SLC19A1,3,0,3
SLC1A1,3,0,3
SLC1A2,3,0,3
SLC1A4,3,0,3
SLC1A5,3,0,3
SLC20A1,3,0,3
SLC20A2,3,0,3
SLC22A18,3,0,3
SLC22A23,3,0,3
SLC22A4,3,0,3
SLC24A1,3,0,3
SLC24A3,3,0,3
SLC25A1,3,0,3
SLC25A10,3,0,3
SLC25A11,3,70,73
SLC25A14,3,0,3
SLC25A15,3,0,3
SLC25A16,3,0,3
SLC25A17,3,0,3
SLC25A19,3,0,3
SLC25A21,3,0,3
SLC25A24,3,0,3
SLC25A25,3,0,3
SLC25A29,3,0,3
SLC25A3,3,0,3
SLC25A30,3,0,3
SLC25A31,3,3,6
SLC25A32,3,0,3
SLC25A35,3,58,61
SLC25A36,3,0,3
SLC25A37,3,0,3
SLC25A4,3,0,3
SLC25A40,3,0,3
SLC25A42,3,0,3
SLC25A43,3,0,3
SLC25A44,3,0,3
SLC25A46,3,0,3
SLC25A5,3,120,123
SLC26A1,3,0,3
SLC26A11,3,0,3
SLC26A5,3,0,3
SLC26A6,3,0,3
SLC26A8,3,0,3
SLC26A9,3,3,6
SLC27A3,3,0,3
SLC27A4,3,0,3
SLC27A6,3,0,3
SLC29A1,3,0,3
SLC29A2,3,0,3
SLC2A10,3,0,3
SLC2A11,3,0,3
SLC2A13,3,0,3
SLC2A4,3,0,3
SLC2A4RG,3,0,3
SLC2A6,3,0,3
SLC2A8,3,0,3
SLC30A1,3,0,3
SLC30A4,3,0,3
SLC30A6,3,0,3
SLC30A7,3,0,3
SLC30A8,3,0,3
SLC30A9,3,0,3
SLC31A1,3,0,3
SLC34A2,3,14,17
SLC34A3,3,0,3
SLC35A1,3,0,3
SLC35A3,3,0,3
SLC35A4,3,0,3
SLC35A5,3,0,3
SLC35B1,3,0,3
SLC35B3,3,0,3
SLC35C1,3,0,3
SLC35C2,3,52,55
SLC35D1,3,0,3
SLC35D2,3,0,3
SLC35E1,3,0,3
SLC35E4,3,0,3
SLC35F2,3,0,3
SLC35F3,3,0,3
SLC35G2,3,0,3
SLC37A2,3,0,3
SLC37A3,3,0,3
SLC38A1,3,0,3
SLC38A10,3,0,3
SLC38A2,3,0,3
SLC38A9,3,0,3
SLC39A1,3,0,3
SLC39A13,3,0,3
SLC39A3,3,0,3
SLC39A4,3,0,3
SLC39A6,3,0,3
SLC39A7,3,0,3
SLC39A9,3,0,3
SLC3A2,3,0,3
SLC41A1,3,0,3
SLC43A1,3,0,3
SLC43A2,3,0,3
SLC44A1,3,0,3
SLC44A3,3,0,3
SLC45A1,3,0,3
SLC46A1,3,0,3
SLC46A2,3,0,3
SLC46A3,3,0,3
SLC4A11,3,0,3
SLC4A2,3,0,3
SLC4A8,3,0,3
SLC50A1,3,0,3
SLC51A,3,0,3
SLC52A1,3,0,3
SLC5A3,3,38,41
SLC5A5,3,0,3
SLC5A7,3,1,4
SLC6A11,3,0,3
SLC6A18,3,0,3
SLC6A19,3,0,3
SLC6A2,3,0,3
SLC6A20,3,0,3
SLC6A3,3,0,3
SLC6A4,3,10,13
SLC6A5,3,0,3
SLC6A8,3,0,3
SLC7A1,3,0,3
SLC7A11,3,3,6
SLC7A2,3,0,3
SLC7A4,3,0,3
SLC7A5,3,0,3
SLC7A5P1,3,0,3
SLC7A6,3,0,3
SLC7A8,3,0,3
SLC8A3,3,0,3
SLC9A2,3,0,3
SLC9A3,3,0,3
SLC9A3R2,3,0,3
SLC9A5,3,0,3
SLC9A7,3,0,3
SLC9A8,3,0,3
SLC9B1,3,0,3
SLCO4A1,3,0,3
SLCO4C1,3,4,7
SLFN11,3,0,3
SLFN12L,3,0,3
SLFN13,3,7,10
SLFN5,3,0,3
SLIRP,3,0,3
SLIT2,3,0,3
SLITRK2,3,0,3
SLITRK3,3,0,3
SLITRK4,3,0,3
SLITRK5,3,0,3
SLMAP,3,0,3
SLTM,3,0,3
SLU7,3,0,3
SLX4,3,0,3
SLX4IP,3,0,3
SMAD1,3,0,3
SMAD2,3,19,22
SMAD3,3,0,3
SMAD4,3,0,3
SMAD5,3,0,3
SMAD7,3,0,3
SMAGP,3,0,3
SMAP1,3,0,3
SMARCA2,3,0,3
SMARCAD1,3,0,3
SMARCB1,3,0,3
SMARCC1,3,0,3
SMARCD3,3,0,3
SMARCE1,3,0,3
SMC1A,3,0,3
SMC2,3,0,3
SMC4,3,0,3
SMC6,3,0,3
SMCHD1,3,0,3
SMCO4,3,0,3
SMCR8,3,0,3
SMDT1,3,0,3
SMEK1,3,0,3
SMG1,3,0,3
SMG6,3,0,3
SMG7,3,0,3
SMG9,3,0,3
SMIM10,3,0,3
SMIM10L2A,3,0,3
SMIM10L2B,3,0,3
SMIM11,3,0,3
SMIM13,3,0,3
SMIM14,3,0,3
SMIM15,3,4,7
SMIM17,3,0,3
SMIM19,3,0,3
SMIM20,3,0,3
SMIM24,3,0,3
SMIM5,3,0,3
SMIM8,3,0,3
SMKR1,3,0,3
SMO,3,0,3
SMOC1,3,21,24
SMOC2,3,0,3
SMOX,3,0,3
SMPD1,3,0,3
SMPD2,3,0,3
SMPD4,3,0,3
SMPDL3B,3,0,3
SMPX,3,2,5
SMS,3,0,3
SMU1,3,0,3
SMUG1,3,0,3
SMURF1,3,0,3
SMURF2,3,0,3
SMYD2,3,0,3
SMYD4,3,0,3
SNAI1,3,0,3
SNAP47,3,0,3
SNAPC1,3,0,3
SNAPC2,3,0,3
SNAPC3,3,0,3
SNAPC4,3,0,3
SNAPIN,3,0,3
SNAR-E,3,0,3
SNCAIP,3,0,3
SND1,3,0,3
SNED1,3,0,3
SNF8,3,0,3
SNHG10,3,0,3
SNHG5,3,0,3
SNIP1,3,0,3
SNORA64,3,0,3
SNORD101,3,0,3
SNORD15A,3,0,3
SNORD25,3,4,7
SNORD33,3,0,3
SNORD56B,3,0,3
SNPH,3,0,3
SNRK,3,0,3
SNRNP200,3,0,3
SNRNP25,3,0,3
SNRNP27,3,0,3
SNRNP35,3,0,3
SNRNP40,3,0,3
SNRPA,3,0,3
SNRPA1,3,0,3
SNRPB,3,0,3
SNRPB2,3,0,3
SNRPC,3,0,3
SNRPD2,3,0,3
SNRPD3,3,0,3
SNTB2,3,0,3
SNTG1,3,0,3
SNTG2,3,0,3
SNX11,3,0,3
SNX13,3,0,3
SNX15,3,0,3
SNX17,3,0,3
SNX18,3,0,3
SNX19,3,0,3
SNX21,3,0,3
SNX25,3,0,3
SNX27,3,0,3
SNX29,3,0,3
SNX3,3,115,118
SNX30,3,0,3
SNX32,3,0,3
SNX33,3,0,3
SNX5,3,0,3
SNX6,3,0,3
SNX8,3,0,3
SNX9,3,0,3
SOBP,3,0,3
SOCS1,3,0,3
SOCS2,3,0,3
SOCS3,3,0,3
SOCS4,3,0,3
SOCS6,3,0,3
SOCS7,3,0,3
SOD2,3,0,3
SOD3,3,0,3
SOGA1,3,0,3
SOGA3,3,0,3
SOHLH1,3,0,3
SOHLH2,3,0,3
SON,3,0,3
SORBS2,3,0,3
SORBS3,3,0,3
SORCS1,3,0,3
SORCS2,3,0,3
SORCS3,3,0,3
SORL1,3,0,3
SOS1,3,0,3
SOS2,3,0,3
SOWAHA,3,0,3
SOWAHB,3,0,3
SOWAHC,3,0,3
SOWAHD,3,0,3
SOX1,3,0,3
SOX11,3,0,3
SOX12,3,40,43
SOX13,3,0,3
SOX3,3,0,3
SOX30,3,0,3
SOX5,3,0,3
SOX7,3,0,3
SOX8,3,0,3
SOX9,3,0,3
SP1,3,0,3
SP140L,3,0,3
SP2,3,0,3
SP6,3,0,3
SPA17,3,0,3
SPACA1,3,0,3
SPAG4,3,0,3
SPAG5,3,0,3
SPAG6,3,0,3
SPARC,3,0,3
SPAST,3,0,3
SPATA17,3,0,3
SPATA2L,3,0,3
SPATA32,3,0,3
SPATA33,3,0,3
SPATA41,3,0,3
SPATA5,3,0,3
SPATA5L1,3,0,3
SPATA7,3,0,3
SPATS2,3,0,3
SPATS2L,3,140,143
SPCS1,3,235,238
SPCS2,3,0,3
SPDYA,3,0,3
SPECC1,3,1,4
SPECC1L,3,0,3
SPEG,3,0,3
SPEN,3,0,3
SPESP1,3,0,3
SPG11,3,0,3
SPG21,3,120,123
SPG7,3,0,3
SPHK1,3,0,3
SPHK2,3,0,3
SPICE1,3,0,3
SPIDR,3,0,3
SPIN1,3,0,3
SPIN3,3,0,3
SPIN4,3,0,3
SPINK2,3,0,3
SPIRE1,3,0,3
SPIRE2,3,0,3
SPNS1,3,0,3
SPOCK1,3,0,3
SPON1,3,0,3
SPON2,3,0,3
SPOP,3,0,3
SPPL2A,3,0,3
SPPL2B,3,0,3
SPPL3,3,0,3
SPR,3,0,3
SPRED1,3,0,3
SPRED2,3,0,3
SPRN,3,0,3
SPRTN,3,0,3
SPRY1,3,0,3
SPRY3,3,0,3
SPRY4,3,0,3
SPRYD3,3,0,3
SPRYD4,3,0,3
SPRYD7,3,0,3
SPSB2,3,0,3
SPSB4,3,0,3
SPTB,3,0,3
SPTBN4,3,0,3
SPTLC2,3,0,3
SPTSSA,3,0,3
SPTSSB,3,0,3
SQLE,3,0,3
SRA1,3,0,3
SRCAP,3,0,3
SRCIN1,3,0,3
SRD5A2,3,2,5
SREBF1,3,0,3
SREK1,3,0,3
SREK1IP1,3,0,3
SRFBP1,3,0,3
SRGAP1,3,0,3
SRGAP3,3,0,3
SRP14,3,0,3
SRP19,3,0,3
SRP54,3,34,37
SRP9,3,157,160
SRPK2,3,0,3
SRPK3,3,24,27
SRPRB,3,0,3
SRPX,3,0,3
SRR,3,0,3
SRRD,3,0,3
SRRM1,3,0,3
SRSF12,3,0,3
SRSF2,3,0,3
SRSF5,3,0,3
SRSF7,3,0,3
SRSF9,3,101,104
SS18L1,3,0,3
SS18L2,3,0,3
SSB,3,0,3
SSBP1,3,0,3
SSBP3,3,0,3
SSBP4,3,0,3
SSH2,3,0,3
SSNA1,3,0,3
SSR1,3,0,3
SSR3,3,0,3
SSR4P1,3,0,3
SSRP1,3,0,3
SSTR2,3,0,3
SSTR3,3,0,3
SSTR4,3,0,3
SSTR5,3,0,3
SSU72,3,0,3
ST13,3,0,3
ST3GAL1,3,0,3
ST3GAL2,3,0,3
ST3GAL3,3,0,3
ST3GAL4,3,0,3
ST3GAL6,3,0,3
ST6GAL1,3,0,3
ST6GAL2,3,0,3
ST6GALNAC4,3,0,3
ST6GALNAC6,3,0,3
ST7,3,0,3
ST7L,3,0,3
ST8SIA1,3,0,3
ST8SIA2,3,0,3
ST8SIA3,3,0,3
ST8SIA5,3,0,3
ST8SIA6,3,0,3
STAC2,3,0,3
STAG2,3,0,3
STAG3,3,0,3
STAG3L5P-PVRIG2P-PILRB,3,0,3
STAM,3,0,3
STAM2,3,0,3
STAMBP,3,48,51
STAP2,3,0,3
STARD3,3,58,61
STARD3NL,3,0,3
STARD4,3,0,3
STARD5,3,0,3
STARD7,3,0,3
STARD9,3,0,3
STAT1,3,0,3
STAT2,3,0,3
STAT3,3,0,3
STAT5A,3,0,3
STAT5B,3,0,3
STAT6,3,0,3
STAU2,3,0,3
STC2,3,0,3
STEAP1B,3,0,3
STEAP2,3,0,3
STEAP3,3,0,3
STEAP4,3,0,3
STIL,3,0,3
STIM2,3,0,3
STIP1,3,0,3
STK11,3,0,3
STK11IP,3,0,3
STK16,3,0,3
STK19,3,0,3
STK24,3,0,3
STK32A,3,0,3
STK32B,3,0,3
STK32C,3,0,3
STK33,3,0,3
STK35,3,0,3
STK36,3,0,3
STK38L,3,0,3
STK39,3,0,3
STK40,3,0,3
STKLD1,3,0,3
STMND1,3,0,3
STOM,3,0,3
STOML1,3,0,3
STOML2,3,0,3
STON1,3,0,3
STON2,3,0,3
STOX2,3,0,3
STPG1,3,0,3
STPG2,3,0,3
STRA6,3,0,3
STRADB,3,0,3
STRAP,3,0,3
STRIP2,3,0,3
STRN,3,0,3
STRN3,3,56,59
STT3A,3,0,3
STT3B,3,56,59
STX10,3,0,3
STX11,3,0,3
STX16,3,0,3
STX17,3,0,3
STX18,3,0,3
STX1B,3,0,3
STX2,3,0,3
STX4,3,0,3
STX5,3,0,3
STXBP3,3,0,3
STXBP4,3,0,3
SUCLG1,3,0,3
SUCLG2,3,0,3
SUDS3,3,0,3
SUGCT,3,0,3
SUGP1,3,0,3
SUGP2,3,0,3
SUGT1P1,3,0,3
SUGT1P3,3,0,3
SULF2,3,0,3
SULT1A1,3,0,3
SULT1A2,3,0,3
SULT2B1,3,0,3
SUMF2,3,0,3
SUMO3,3,0,3
SUN1,3,0,3
SUN2,3,0,3
SUOX,3,0,3
SUPT20H,3,0,3
SUPT3H,3,0,3
SUPT4H1,3,0,3
SUPT5H,3,0,3
SUPT6H,3,0,3
SUPT7L,3,0,3
SUPV3L1,3,0,3
SURF1,3,0,3
SURF2,3,0,3
SURF4,3,0,3
SURF6,3,0,3
SUSD3,3,0,3
SUSD4,3,0,3
SUV39H1,3,0,3
SUV39H2,3,0,3
SUZ12,3,0,3
SVEP1,3,0,3
SWI5,3,0,3
SWT1,3,0,3
SYBU,3,0,3
SYCE1,3,0,3
SYCE2,3,0,3
SYCP2,3,0,3
SYCP3,3,0,3
SYDE2,3,0,3
SYF2,3,139,142
SYMPK,3,60,63
SYNCRIP,3,0,3
SYNE1,3,0,3
SYNE2,3,0,3
SYNGR1,3,0,3
SYNGR2,3,0,3
SYNGR4,3,0,3
SYNJ2,3,0,3
SYNJ2BP,3,0,3
SYNM,3,0,3
SYNPO,3,0,3
SYPL1,3,187,190
SYPL2,3,0,3
SYS1,3,0,3
SYT1,3,0,3
SYT12,3,0,3
SYT13,3,0,3
SYT14,3,0,3
SYT15,3,0,3
SYT17,3,0,3
SYT2,3,0,3
SYT3,3,0,3
SYT5,3,0,3
SYT6,3,0,3
SYT9,3,0,3
SYTL1,3,0,3
SYTL2,3,0,3
SYTL4,3,0,3
SYVN1,3,0,3
SZRD1,3,0,3
SZT2,3,0,3
TAB1,3,0,3
TAB3,3,0,3
TACC1,3,0,3
TACC2,3,0,3
TACC3,3,0,3
TACO1,3,0,3
TACR1,3,0,3
TACR2,3,0,3
TACSTD2,3,0,3
TADA1,3,0,3
TADA2A,3,0,3
TADA3,3,0,3
TAF1,3,0,3
TAF10,3,0,3
TAF12,3,0,3
TAF13,3,0,3
TAF1C,3,0,3
TAF2,3,0,3
TAF3,3,0,3
TAF4,3,0,3
TAF5L,3,0,3
TAF6L,3,0,3
TAF7,3,0,3
TAF7L,3,0,3
TAF8,3,0,3
TAGLN,3,0,3
TAL1,3,0,3
TALDO1,3,0,3
TANC1,3,0,3
TANGO2,3,0,3
TANGO6,3,0,3
TANK,3,0,3
TAOK1,3,0,3
TAOK2,3,168,171
TAOK3,3,0,3
TAP1,3,0,3
TAP2,3,0,3
TAPBP,3,0,3
TAPBPL,3,0,3
TAPT1,3,0,3
TARBP2,3,0,3
TARDBP,3,0,3
TARS2,3,0,3
TAS1R1,3,0,3
TAS1R3,3,0,3
TASP1,3,0,3
TAT,3,0,3
TATDN1,3,0,3
TATDN2,3,0,3
TATDN3,3,0,3
TBC1D1,3,0,3
TBC1D10A,3,0,3
TBC1D10B,3,0,3
TBC1D10C,3,0,3
TBC1D12,3,0,3
TBC1D13,3,0,3
TBC1D14,3,0,3
TBC1D15,3,0,3
TBC1D16,3,0,3
TBC1D17,3,14,17
TBC1D19,3,0,3
TBC1D20,3,0,3
TBC1D22A,3,0,3
TBC1D22B,3,0,3
TBC1D24,3,0,3
TBC1D25,3,0,3
TBC1D26,3,0,3
TBC1D2B,3,0,3
TBC1D4,3,0,3
TBC1D7,3,0,3
TBC1D9,3,0,3
TBC1D9B,3,0,3
TBCA,3,0,3
TBCB,3,0,3
TBCC,3,0,3
TBCCD1,3,0,3
TBCD,3,0,3
TBKBP1,3,2,5
TBL1X,3,0,3
TBL1XR1,3,0,3
TBL2,3,0,3
TBL3,3,0,3
TBP,3,0,3
TBPL1,3,0,3
TBPL2,3,0,3
TBX1,3,0,3
TBX2,3,0,3
TBX20,3,0,3
TBX21,3,0,3
TBX3,3,0,3
TBX4,3,0,3
TBX5,3,0,3
TBX6,3,0,3
TBXA2R,3,0,3
TCAIM,3,0,3
TCEA1,3,0,3
TCEAL1,3,0,3
TCEAL3,3,0,3
TCEANC,3,0,3
TCERG1,3,0,3
TCERG1L,3,0,3
TCF12,3,0,3
TCF15,3,0,3
TCF19,3,0,3
TCF21,3,0,3
TCF25,3,0,3
TCF3,3,0,3
TCF7L2,3,0,3
TCHP,3,0,3
TCIRG1,3,0,3
TCL1B,3,0,3
TCOF1,3,0,3
TCP1,3,0,3
TCP11L1,3,0,3
TCP11L2,3,0,3
TCTA,3,0,3
TCTN1,3,0,3
TCTN2,3,0,3
TCTN3,3,91,94
TDGF1,3,0,3
TDP1,3,0,3
TDRD10,3,0,3
TDRD12,3,0,3
TDRD7,3,0,3
TDRKH,3,0,3
TDRP,3,0,3
